naics4,year,sd,d7525,d9010,d9990,d1001,sd*,d7525*,d9010*,d9990*,d1001*
3351,2017,0.3733,0.3568,0.9216,0.4857,0.3059,0.3093,0.4385,0.7167,0.4998,0.3316
3351,2018,0.5215,0.487,1.033,0.7847,0.5451,0.3787,0.3867,0.7716,0.7837,0.754
3351,2019,0.3433,0.3724,0.7338,0.6893,0.2911,0.2982,0.3039,0.6128,0.7526,0.3864
3351,2020,0.4859,0.602,1.345,0.6322,0.1691,0.3499,0.3427,0.8772,0.4861,0.2459
3352,1987,0.3138,0.3543,0.7648,0.3523,0.3741,0.2775,0.3625,0.685,0.3805,0.4076
3352,1988,0.2633,0.3984,0.6372,0.3379,0.2484,0.2576,0.3316,0.5906,0.5505,0.3147
3352,1989,0.3663,0.3658,0.9588,0.5357,0.3374,0.2565,0.3092,0.5919,0.5235,0.2671
3352,1990,0.3647,0.5675,1.019,0.4168,0.2566,0.2545,0.2702,0.6362,0.4036,0.3105
3352,1991,0.2713,0.3308,0.6444,0.3612,0.1887,0.2565,0.3075,0.6631,0.3926,0.122
3352,1992,0.2344,0.3594,0.5292,0.3511,0.22,0.2489,0.3347,0.5655,0.4576,0.2689
3352,1993,0.2162,0.2814,0.4273,0.5317,0.218,0.2641,0.294,0.5906,0.3784,0.2395
3352,1994,0.2532,0.2809,0.5787,0.6598,0.1399,0.3078,0.2892,0.6177,0.5319,0.2546
3352,1995,0.2767,0.3048,0.5789,0.5496,0.2003,0.3181,0.3484,0.6764,0.5229,0.1785
3352,1996,1.268,0.6148,1.585,0.3145,4.321,0.4182,0.3566,0.6908,0.5185,0.3612
3352,1997,0.3384,0.4631,0.822,0.4419,0.2524,0.2475,0.3581,0.577,0.3784,0.1721
3352,1998,0.2869,0.3695,0.7727,0.3078,0.1835,0.2184,0.3369,0.4861,0.3875,0.238
3352,1999,0.4148,0.3899,0.9109,1.468,0.3856,0.2835,0.2993,0.6198,0.735,0.2026
3352,2000,0.4031,0.3906,0.9794,0.4476,0.6913,0.2414,0.2982,0.5324,0.3423,0.2126
3352,2001,0.379,0.4332,1.199,0.2513,0.2378,0.248,0.3222,0.5515,0.38,0.3409
3352,2002,0.295,0.2805,0.7494,0.2492,0.4062,0.3064,0.4305,0.739,0.6425,0.3241
3352,2003,0.2666,0.2287,0.5592,0.4735,0.4708,0.2872,0.4553,0.6477,0.4735,0.251
3352,2004,0.3644,0.5596,0.8729,0.3258,0.3456,0.2956,0.4054,0.7358,0.4097,0.2493
3352,2005,0.3474,0.4601,0.8908,0.3723,0.4377,0.2966,0.4353,0.8412,0.2591,0.1374
3352,2006,0.3465,0.4888,0.9375,0.194,0.08335,0.2905,0.3906,0.7951,0.2501,0.106
3352,2007,0.2465,0.2973,0.6146,0.3532,0.2084,0.2768,0.3354,0.8648,0.1466,0.09233
3352,2008,0.2907,0.4114,0.7165,0.4995,0.1426,0.2814,0.432,0.7579,0.3328,0.08536
3352,2009,0.3237,0.4579,0.8391,0.3305,0.2011,0.2929,0.5034,0.8091,0.3131,0.1294
3352,2010,0.3426,0.4525,0.8131,0.5152,0.2076,0.2869,0.4087,0.7297,0.2216,0.2248
3352,2011,0.3386,0.2851,1.023,0.1756,0.4113,0.276,0.3653,0.678,0.2785,0.1504
3352,2012,0.2733,0.308,0.7583,0.3228,0.1132,0.2917,0.3067,0.6791,0.3481,0.1817
3352,2013,0.2729,0.2765,0.7235,0.2239,0.2141,0.2407,0.3366,0.5669,0.3033,0.2237
3352,2014,0.3317,0.4309,0.9866,0.4319,0.1171,0.2635,0.4372,0.5923,0.3223,0.2262
3352,2015,0.3753,0.3861,1.072,0.2431,0.107,0.3157,0.4178,0.818,0.2728,0.1237
3352,2016,1.026,0.589,3.142,S,0.2907,0.3072,0.3993,0.7083,0.2923,0.2768
3352,2017,0.4477,0.4763,1.347,0.391,0.3633,0.2652,0.3515,0.713,0.265,0.2009
3352,2018,0.3468,0.3974,0.943,0.1223,0.2627,0.2606,0.3781,0.6392,0.26,0.1523
3352,2019,0.3161,0.6047,0.6981,0.134,0.2878,0.2437,0.3361,0.5711,0.3054,0.1602
3352,2020,0.2394,0.209,0.4975,0.3396,0.2803,0.2284,0.2352,0.4492,0.4448,0.2235
3353,1987,0.3368,0.4746,0.8616,0.3649,0.2502,0.3198,0.4074,0.7816,0.5665,0.3192
3353,1988,0.3222,0.4381,0.86,0.3258,0.2468,0.3103,0.3957,0.7802,0.4448,0.2096
3353,1989,0.3438,0.453,0.8614,0.3523,0.4019,0.326,0.389,0.7634,0.5965,0.305
3353,1990,0.362,0.4421,0.8952,0.389,0.4772,0.3364,0.467,0.8318,0.4805,0.386
3353,1991,0.3544,0.5374,0.9126,0.4016,0.451,0.3303,0.4325,0.8236,0.3597,0.3849
3353,1992,0.3657,0.4641,0.9527,0.4704,0.2991,0.339,0.4482,0.8409,0.5865,0.2481
3353,1993,0.3342,0.4404,0.9087,0.2986,0.2214,0.3371,0.4573,0.8322,0.4347,0.2958
3353,1994,0.3161,0.4121,0.7809,0.4188,0.3285,0.3497,0.515,0.8865,0.3703,0.3694
3353,1995,0.3263,0.4286,0.8212,0.3355,0.3662,0.3437,0.505,0.8634,0.4196,0.2316
3353,1996,0.3646,0.4318,0.9528,0.4513,0.4339,0.3476,0.4813,0.8308,0.448,0.4477
3353,1997,0.3144,0.4629,0.7437,0.4146,0.3615,0.3182,0.4509,0.7927,0.4031,0.3274
3353,1998,0.2781,0.3607,0.7223,0.3219,0.1891,0.2859,0.3373,0.7632,0.3407,0.2382
3353,1999,0.2918,0.3819,0.7583,0.3846,0.1879,0.2936,0.3704,0.7691,0.3537,0.2068
3353,2000,0.3064,0.3723,0.7323,0.4364,0.3742,0.2959,0.3804,0.7359,0.421,0.3127
3353,2001,0.3131,0.4357,0.7413,0.4322,0.207,0.2957,0.3606,0.6961,0.4414,0.4292
3353,2002,0.3372,0.3732,0.8071,0.5359,0.3562,0.3083,0.3485,0.7866,0.5332,0.2781
3353,2003,0.3452,0.3331,0.8319,0.5331,0.282,0.3203,0.345,0.8193,0.354,0.2437
3353,2004,0.3458,0.287,0.7435,1.136,0.3016,0.3094,0.3451,0.7287,0.6216,0.2155
3353,2005,0.3292,0.3368,0.7152,0.701,0.3739,0.2947,0.3175,0.7177,0.503,0.2425
3353,2006,0.4104,0.3727,0.6931,1.504,0.3285,0.29,0.2877,0.6754,0.5884,0.2915
3353,2007,0.3778,0.4313,0.8423,0.9457,0.1928,0.2998,0.3219,0.7096,0.6344,0.3301
3353,2008,0.3852,0.363,0.7908,1.196,0.3111,0.3167,0.3364,0.7356,0.5655,0.3931
3353,2009,0.4176,0.4087,0.8535,1.45,0.2225,0.2967,0.3588,0.6467,0.4063,0.323
3353,2010,0.4634,0.4086,0.9013,1.297,0.3388,0.3322,0.3296,0.7546,0.5152,0.2837
3353,2011,0.5472,0.4489,0.9526,1.558,0.4143,0.3136,0.2982,0.6372,0.578,0.2906
3353,2012,0.3034,0.3452,0.7665,0.7146,0.4579,0.2473,0.3183,0.5942,0.3224,0.2348
3353,2013,0.3131,0.4155,0.7706,0.3386,0.3008,0.2427,0.3356,0.6185,0.3229,0.2143
3353,2014,0.3118,0.3738,0.7591,0.5462,0.171,0.2503,0.3262,0.6274,0.4589,0.1693
3353,2015,0.3245,0.3419,0.7099,0.8782,0.1007,0.24,0.3218,0.6015,0.3313,0.1312
3353,2016,0.4519,0.3204,0.909,1.231,0.2304,0.2483,0.3301,0.5566,0.5075,0.244
3353,2017,0.319,0.3978,0.6936,0.8116,0.2807,0.2609,0.329,0.6687,0.4435,0.2133
3353,2018,0.5531,0.4339,0.9365,1.501,0.4143,0.2668,0.3159,0.7054,0.2551,0.1042
3353,2019,0.3963,0.3593,0.8968,1.207,0.3041,0.2948,0.3889,0.6519,0.4837,0.2675
3353,2020,0.4968,0.4706,1.068,1.131,0.2753,0.3188,0.3842,0.8242,0.469,0.1365
3359,1987,0.3612,0.4521,0.909,0.3681,0.5305,0.3877,0.5924,0.9387,0.4355,0.3619
3359,1988,0.4309,0.5733,1.129,0.3393,0.3786,0.4428,0.7585,1.147,0.348,0.2095
3359,1989,0.4447,0.576,1.218,0.2442,0.3929,0.4812,0.8176,1.241,0.4784,0.2223
3359,1990,0.4304,0.5128,1.167,0.3516,0.27,0.46,0.7562,1.205,0.4344,0.1312
3359,1991,0.4644,0.5948,1.28,0.4181,0.4114,0.4472,0.7108,1.13,0.4862,0.2068
3359,1992,0.4599,0.5824,1.222,0.4387,0.308,0.4502,0.7623,1.153,0.4012,0.1617
3359,1993,0.4684,0.6108,1.168,0.6997,0.3423,0.4362,0.7468,1.143,0.3845,0.206
3359,1994,0.4437,0.5345,1.2,0.5307,0.3098,0.4252,0.6841,1.082,0.5032,0.178
3359,1995,0.4338,0.521,1.225,0.4628,0.2264,0.4478,0.784,1.111,0.3982,0.1755
3359,1996,0.4111,0.5719,1.123,0.3944,0.2702,0.4338,0.7116,1.136,0.4158,0.1128
3359,1997,0.4401,0.3934,1.052,0.7383,0.5028,0.4027,0.592,1.03,0.5242,0.2803
3359,1998,0.3921,0.5178,0.9529,0.6842,0.272,0.3656,0.5102,0.8961,0.5683,0.2035
3359,1999,0.3809,0.4261,0.9343,0.793,0.2772,0.3556,0.4961,0.8459,0.5419,0.2231
3359,2000,0.4214,0.5479,1.012,1.028,0.3138,0.376,0.4977,0.9022,0.6024,0.2297
3359,2001,0.4275,0.5951,1.013,0.8658,0.3844,0.3626,0.4846,0.8336,0.6529,0.293
3359,2002,0.4458,0.4865,1.096,0.8517,0.2636,0.378,0.4777,0.9185,0.5805,0.2965
3359,2003,0.4231,0.4904,0.9827,0.6595,0.3966,0.3888,0.4385,0.9436,0.6432,0.2436
3359,2004,0.365,0.3845,0.9276,0.55,0.3288,0.4236,0.6551,1.047,0.5309,0.2091
3359,2005,0.506,0.5723,1.161,0.9043,0.3277,0.474,0.7526,1.162,0.5873,0.3117
3359,2006,0.504,0.5914,1.269,0.7636,0.3528,0.5315,0.8049,1.331,0.6793,0.2863
3359,2007,0.5895,0.6139,1.448,1.121,0.4956,0.6072,0.9881,1.464,1.106,0.4387
3359,2008,0.6173,0.6613,1.463,1.53,0.4052,0.5828,0.9798,1.456,0.5833,0.2373
3359,2009,0.5355,0.6773,1.318,1.135,0.3545,0.5097,0.8012,1.24,0.6062,0.2343
3359,2010,0.5469,0.6392,1.31,0.9007,0.2765,0.4973,0.7491,1.225,0.8534,0.2382
3359,2011,0.5221,0.5927,1.309,0.8462,0.3853,0.5145,0.717,1.195,0.7559,0.4016
3359,2012,0.5119,0.6598,1.356,0.8951,0.2824,0.4566,0.6877,1.094,0.8799,0.2094
3359,2013,0.5182,0.5132,1.373,0.4601,0.3892,0.4414,0.6179,1.018,0.6118,0.3109
3359,2014,0.5757,0.5877,1.21,1.246,0.3322,0.4355,0.5854,1.056,0.6139,0.2626
3359,2015,0.4024,0.4776,1.037,0.5302,0.2895,0.4482,0.7056,1.147,0.6055,0.1459
3359,2016,0.4866,0.6181,1.298,0.7396,0.3647,0.4561,0.7473,1.096,0.6277,0.2223
3359,2017,0.494,0.5903,1.336,0.6575,0.1951,0.4569,0.6734,1.142,0.4435,0.237
3359,2018,0.5124,0.6652,1.324,1.017,0.2299,0.477,0.7414,1.204,0.5685,0.2092
3359,2019,0.4871,0.5005,1.188,1.256,0.2755,0.4708,0.7594,1.207,0.572,0.2075
3359,2020,0.5794,0.5777,1.364,1.571,0.2152,0.4711,0.6794,1.179,0.5933,0.1136
3361,1987,0.3365,0.286,1.067,0.6082,S,0.142,0.255,0.331,0.2056,0.1333
3361,1988,0.2616,0.2648,0.4159,0.9698,0.1838,0.1579,0.2559,0.3691,0.1956,0.1838
3361,1989,0.4039,0.1112,1.081,0.3541,0.05086,0.2105,0.3417,0.5049,0.5664,0.1119
3361,1990,0.3037,0.08544,0.5597,0.9116,0.1909,0.1767,0.3088,0.3857,0.1611,0.1657
3361,1991,0.3328,0.1895,0.7421,1.235,0.3613,0.2738,0.3581,0.7808,0.1797,0.119
3361,1992,0.2201,0.094,0.4831,0.4471,0.0972,0.1841,0.3283,0.476,0.1517,0.1443
3361,1993,0.2482,0.141,0.739,0.09292,0.1946,0.174,0.2656,0.3826,0.2502,0.1943
3361,1994,0.2607,0.08912,0.5436,0.563,0.3594,0.1913,0.2538,0.4338,0.2088,0.2947
3361,1995,0.3126,0.2173,0.7239,0.587,0.1466,0.2002,0.318,0.5302,0.1422,0.06921
3361,1996,0.3613,0.6524,0.9341,0.467,0.08963,0.2136,0.3527,0.5006,0.1998,0.3674
3361,1997,0.3731,0.2747,0.669,0.9095,0.2119,0.2107,0.3316,0.6069,0.1956,0.04988
3361,1998,0.4235,0.165,1.088,0.6307,0.32,0.1942,0.198,0.5074,0.3337,0.06111
3361,1999,0.3082,0.2362,0.4605,1.073,0.1323,0.1905,0.2948,0.5053,0.2951,0.04754
3361,2000,0.283,0.3377,0.6446,0.7422,0.07782,0.1864,0.2288,0.5225,0.1998,0.03368
3361,2001,0.377,0.4273,0.5664,0.8111,0.1602,0.1728,0.2029,0.4615,0.2409,0.05336
3361,2002,0.2116,0.302,0.5595,0.2057,0.3003,0.2277,0.2957,0.68,0.1068,0.05857
3361,2003,0.1934,0.2664,0.409,0.4807,0.272,0.2216,0.1819,0.5446,0.3502,0.07287
3361,2004,0.276,0.3227,0.6014,0.4169,0.4212,0.19,0.1952,0.4744,0.2135,0.2425
3361,2005,0.2366,0.3029,0.5294,0.3741,0.2778,0.2004,0.2115,0.5237,0.2035,0.2617
3361,2006,0.4526,0.6262,1.3,S,0.3189,0.2067,0.2325,0.5264,0.04648,0.3712
3361,2007,0.2305,0.2814,0.5864,0.3554,0.1807,0.2308,0.2121,0.5896,0.4175,0.1946
3361,2008,0.2032,0.2852,0.4682,0.3665,0.09646,0.2108,0.1966,0.4768,0.4967,0.3621
3361,2009,0.2222,0.2988,0.4607,0.454,0.2537,0.2132,0.221,0.5829,0.2584,0.2621
3361,2010,0.3428,0.3888,0.9902,0.2103,S,0.2269,0.2917,0.5542,0.3801,0.06413
3361,2011,0.3203,0.3257,0.8614,0.597,0.2137,0.2218,0.2075,0.6373,0.1803,0.1586
3361,2012,0.2363,0.3852,0.5515,0.1498,0.3148,0.1978,0.1902,0.556,0.0919,0.3009
3361,2013,0.3879,0.6646,1.009,0.2046,0.2225,0.2061,0.1791,0.5476,0.261,0.243
3361,2014,0.2897,0.2704,0.5234,0.9976,0.1587,0.1918,0.2014,0.5154,0.1661,0.04006
3361,2015,0.3359,0.2576,0.807,0.4456,0.03789,0.1991,0.2061,0.566,0.1557,0.06501
3361,2016,0.2965,0.5041,0.8,0.117,S,0.2099,0.2322,0.575,0.1812,0.05834
3361,2017,0.3924,0.2709,0.9622,0.5423,0.1259,0.21,0.2438,0.5029,0.261,0.1554
3361,2018,0.2658,0.2589,0.4204,0.6857,0.352,0.2126,0.3001,0.4609,0.2789,0.1402
3361,2019,0.1835,0.3375,0.4299,0.1688,0.1414,0.1955,0.2798,0.4737,0.2511,0.1863
3361,2020,0.3604,0.4359,1.026,S,0.1384,0.2005,0.263,0.4898,0.1812,0.0919
3362,1987,0.2854,0.3641,0.7339,0.4077,0.2725,0.2997,0.452,0.8216,0.2748,0.08692
3362,1988,0.2923,0.4083,0.7713,0.3286,0.1964,0.283,0.4339,0.6873,0.3947,0.1333
3362,1989,0.3177,0.4324,0.7235,0.6846,0.1552,0.2764,0.338,0.699,0.3577,0.1295
3362,1990,0.2951,0.3761,0.7294,0.5265,0.183,0.2661,0.2993,0.6592,0.4109,0.07638
3362,1991,0.3441,0.3539,0.985,0.4646,0.08228,0.2937,0.3184,0.7688,0.4209,0.1104
3362,1992,0.3085,0.3763,0.7228,0.5511,0.1799,0.2551,0.3637,0.6261,0.4084,0.1335
3362,1993,0.2927,0.3092,0.6954,0.4544,0.1595,0.2945,0.3836,0.6866,0.58,0.02386
3362,1994,0.2449,0.282,0.5847,0.3867,0.3117,0.2577,0.3984,0.6662,0.3305,0.0923
3362,1995,0.3951,0.406,0.8444,1.011,0.2079,0.2793,0.4009,0.608,0.4374,0.2109
3362,1996,0.3476,0.3224,0.6671,1.202,0.4929,0.3102,0.3165,0.6014,0.7327,0.2054
3362,1997,0.2623,0.2751,0.6933,0.4371,0.1362,0.2191,0.2904,0.5759,0.3502,0.1352
3362,1998,0.2564,0.3007,0.5856,0.5846,0.1292,0.2058,0.3264,0.5246,0.3114,0.08255
3362,1999,0.2299,0.2662,0.4863,0.543,0.1384,0.196,0.3062,0.485,0.2641,0.1067
3362,2000,0.3105,0.2915,0.6353,0.7021,0.1795,0.2319,0.3452,0.5793,0.2494,0.1555
3362,2001,0.2462,0.2491,0.5487,0.6587,0.2762,0.259,0.2915,0.7615,0.1234,0.1625
3362,2002,0.2747,0.3231,0.6832,0.4881,0.2194,0.2243,0.3206,0.5611,0.3606,0.1685
3362,2003,0.2584,0.2654,0.6583,0.4062,0.1501,0.2405,0.3606,0.5822,0.2746,0.1962
3362,2004,0.2372,0.2063,0.454,0.8108,0.2018,0.2395,0.343,0.6181,0.2835,0.09605
3362,2005,0.2534,0.2706,0.5964,0.4947,0.2465,0.2351,0.3733,0.6127,0.2801,0.1733
3362,2006,0.2593,0.2453,0.5428,0.631,0.3091,0.2239,0.3014,0.4835,0.3428,0.2852
3362,2007,0.2631,0.2425,0.4915,0.5148,0.4544,0.2053,0.27,0.4709,0.4117,0.235
3362,2008,0.4526,0.2242,0.5712,2.784,0.2858,0.2041,0.258,0.4745,0.4131,0.2244
3362,2009,0.3514,0.336,0.6947,1.121,0.3433,0.2366,0.2557,0.4941,0.4513,0.2653
3362,2010,0.444,0.3059,0.7307,1.823,0.2602,0.2146,0.2377,0.401,0.3921,0.3341
3362,2011,0.548,0.2859,0.6969,2.59,0.1853,0.2089,0.2266,0.4922,0.3415,0.1937
3362,2012,0.311,0.2557,0.5873,1.097,0.1788,0.1647,0.1674,0.3324,0.3507,0.1781
3362,2013,0.4713,0.265,0.6391,1.816,0.3431,0.1917,0.1988,0.4059,0.302,0.3196
3362,2014,0.4025,0.2672,0.688,1.097,0.09781,0.1907,0.2259,0.3539,0.5868,0.119
3362,2015,0.3391,0.2978,0.7492,0.8988,0.1299,0.2019,0.2161,0.4061,0.5623,0.1402
3362,2016,0.2877,0.2368,0.5374,0.9439,0.1709,0.1936,0.2091,0.4147,0.3716,0.1461
3362,2017,0.2624,0.2477,0.5345,0.7567,0.1696,0.1873,0.2246,0.4099,0.3712,0.1544
3362,2018,0.2657,0.2232,0.5165,0.5875,0.1746,0.2062,0.2017,0.4159,0.5134,0.3108
3362,2019,0.28,0.2294,0.5637,1.084,0.1327,0.2143,0.2298,0.4308,0.4717,0.2507
3362,2020,0.3203,0.2416,0.6136,1.074,0.2184,0.2184,0.2196,0.501,0.5176,0.1778
3363,1987,0.3021,0.3689,0.7328,0.6267,0.2995,0.2099,0.2395,0.4908,0.3274,0.2454
3363,1988,0.3385,0.3883,0.801,0.6155,0.2624,0.2241,0.2555,0.5346,0.3689,0.3021
3363,1989,0.3685,0.3667,0.858,0.7185,0.2406,0.2333,0.2253,0.5162,0.5902,0.2847
3363,1990,0.4135,0.4323,1.07,0.4561,0.42,0.338,0.3064,1.025,0.4668,S
3363,1991,0.3644,0.3958,0.8673,0.5496,0.4201,0.3352,0.3163,1.042,0.3952,S
3363,1992,0.3668,0.4385,0.8933,0.5236,0.3747,0.2344,0.2661,0.5219,0.4407,0.3132
3363,1993,0.3564,0.4005,0.8408,0.6846,0.2119,0.2538,0.2489,0.587,0.5952,0.3506
3363,1994,0.2972,0.3483,0.6905,0.623,0.241,0.2492,0.3073,0.5919,0.3965,0.2322
3363,1995,0.3449,0.4067,0.8476,0.6541,0.3071,0.2697,0.3018,0.6398,0.5365,0.2198
3363,1996,0.372,0.4063,0.8475,0.8993,0.2277,0.2789,0.3077,0.6802,0.4467,0.1921
3363,1997,0.4222,0.4515,0.9205,1.374,0.2712,0.2999,0.4467,0.7862,0.3043,0.1784
3363,1998,0.3735,0.4052,0.9177,0.624,0.2597,0.3004,0.4249,0.7195,0.6202,0.1999
3363,1999,0.3562,0.4406,0.8737,0.6122,0.237,0.3008,0.4159,0.7063,0.6801,0.1603
3363,2000,0.362,0.4526,0.9272,0.6068,0.2029,0.2737,0.3694,0.6868,0.3576,0.1822
3363,2001,0.3849,0.5134,0.9458,0.6405,0.2786,0.297,0.3954,0.7658,0.3909,0.1513
3363,2002,0.4477,0.5384,1.035,1.065,0.3309,0.3498,0.4774,0.8763,0.5614,0.2222
3363,2003,0.4443,0.4882,1.041,0.7774,0.275,0.321,0.4204,0.769,0.8063,0.2087
3363,2004,0.3943,0.4956,0.9098,1.061,0.3157,0.3122,0.4269,0.7967,0.437,0.2226
3363,2005,0.4459,0.4755,1.148,1.054,0.3011,0.3166,0.4158,0.7839,0.4756,0.159
3363,2006,0.4491,0.4063,0.945,1.287,0.2547,0.3219,0.4164,0.8371,0.4463,0.09337
3363,2007,0.4473,0.4479,0.93,1.387,0.1359,0.2967,0.3706,0.7362,0.5323,0.1262
3363,2008,0.5926,0.4598,1.191,1.641,0.1945,0.2977,0.3676,0.6638,0.6949,0.197
3363,2009,0.5891,0.3972,1.295,1.328,0.231,0.3382,0.3459,0.682,1.045,0.1947
3363,2010,0.6124,0.4657,1.064,1.774,0.1731,0.3036,0.3341,0.626,0.5674,0.13
3363,2011,0.6173,0.5216,1.114,2.06,0.1458,0.2655,0.3291,0.584,0.4574,0.198
3363,2012,0.5289,0.3601,1.086,1.214,0.1998,0.2415,0.282,0.5463,0.3762,0.1559
3363,2013,0.568,0.4076,0.9394,1.902,0.2166,0.2378,0.27,0.5167,0.4527,0.1877
3363,2014,0.5399,0.4207,0.902,1.423,0.2223,0.2292,0.2978,0.5187,0.3638,0.1356
3363,2015,0.3656,0.3641,0.8018,0.9704,0.1861,0.2185,0.2863,0.496,0.3667,0.1537
3363,2016,0.3832,0.3498,0.7264,1.349,0.2335,0.2276,0.3004,0.5275,0.443,0.148
3363,2017,0.4578,0.3973,0.7967,1.626,0.3577,0.2391,0.3109,0.5364,0.3834,0.2375
3363,2018,0.5463,0.4101,0.9569,1.806,0.181,0.2498,0.3247,0.5541,0.4521,0.1873
3363,2019,0.4965,0.3748,0.8477,1.607,0.261,0.2505,0.2906,0.5254,0.5533,0.2472
3363,2020,0.5127,0.378,0.8939,1.808,0.2683,0.2651,0.2866,0.5306,0.5984,0.2509
3364,1987,0.3392,0.4409,0.843,0.4977,0.3386,0.3204,0.4951,0.7953,0.5199,0.1342
3364,1988,0.4204,0.5735,1.041,0.5395,0.4841,0.3428,0.5045,0.8602,0.4357,0.2008
3364,1989,0.4311,0.6374,1.141,0.3463,0.1849,0.3708,0.547,0.897,0.5167,0.1464
3364,1990,0.4378,0.6311,1.114,0.5515,0.2676,0.3726,0.5376,0.9664,0.4475,0.1342
3364,1991,0.4959,0.9363,1.289,0.4715,0.1708,0.3789,0.4248,0.9388,0.4573,0.3252
3364,1992,0.4917,0.7209,1.337,0.4422,0.2884,0.4092,0.5938,1.018,0.4256,0.08913
3364,1993,0.45,0.5491,1.057,0.6541,0.3363,0.4146,0.5809,1.041,0.3947,0.1683
3364,1994,0.4485,0.6545,1.146,0.4588,0.2357,0.3934,0.4791,0.9985,0.4432,0.3482
3364,1995,0.4754,0.6711,1.277,0.3531,0.3408,0.3682,0.5336,0.9457,0.5952,0.1771
3364,1996,0.5473,0.6967,1.319,1.048,0.3152,0.3192,0.3223,0.7122,0.4291,0.4054
3364,1997,0.5138,0.7834,1.352,0.407,0.2291,0.3968,0.4992,0.9451,0.4421,0.217
3364,1998,0.4822,0.7216,1.244,0.418,0.3942,0.3567,0.4771,0.9086,0.469,0.1557
3364,1999,0.4105,0.5195,0.918,0.8795,0.473,0.4325,0.5714,0.9394,0.6867,0.4824
3364,2000,0.4226,0.5958,1.09,0.376,0.585,0.3856,0.5526,0.8994,0.5243,0.3162
3364,2001,0.5017,0.7888,1.192,0.5696,0.4554,0.3985,0.5265,1.024,0.6844,0.09238
3364,2002,0.4858,0.7108,1.31,0.4005,0.3079,0.4165,0.4488,0.9773,0.824,0.3336
3364,2003,0.5211,0.6878,1.164,0.6503,0.5029,0.4158,0.6352,0.9146,0.7723,0.1789
3364,2004,0.514,0.8266,1.335,0.3694,0.2412,0.4019,0.6097,0.9505,0.7549,0.1436
3364,2005,0.4286,0.6453,1.115,0.4103,0.2084,0.4035,0.6387,0.8366,0.6739,0.1488
3364,2006,0.4106,0.5134,1.028,0.5014,0.3541,0.4148,0.4571,1.069,0.6918,0.228
3364,2007,0.4998,0.8015,1.287,0.6211,0.2578,0.3821,0.4244,0.9401,0.6152,0.1787
3364,2008,0.5024,0.741,1.297,0.4989,0.3343,0.4442,0.6325,1.156,0.6159,0.114
3364,2009,0.6157,0.9862,1.552,0.7053,0.5278,0.4689,0.4972,1.215,0.7613,0.3267
3364,2010,0.519,0.6522,1.375,0.7151,0.3425,0.4267,0.6335,1.031,0.6635,0.2397
3364,2011,0.4988,0.749,1.192,0.9272,0.2773,0.4279,0.5421,1.222,0.4464,0.1828
3364,2012,0.5176,0.7055,1.248,0.6698,0.4924,0.3857,0.342,1.141,0.4729,0.07088
3364,2013,0.5352,0.7902,1.44,0.7181,0.3891,0.4578,0.3949,1.446,0.3789,0.04649
3364,2014,0.5389,0.7618,1.218,0.9977,0.4174,0.432,0.3506,1.163,0.5953,0.2986
3364,2015,0.4918,0.6473,1.205,0.8322,0.3177,0.4405,0.3709,1.036,0.8738,0.3764
3364,2016,0.5831,0.693,1.474,1.247,0.3488,0.4481,0.2976,1.036,0.9388,0.3154
3364,2017,0.492,0.7621,1.132,0.7435,0.3356,0.4215,0.6209,0.8425,0.8403,0.3202
3364,2018,0.51,0.6618,1.268,0.677,0.394,0.4246,0.7294,1,0.658,0.3565
3364,2019,0.3584,0.4832,0.7169,0.8889,0.4091,0.4494,0.5784,1.155,0.5038,0.3226
3364,2020,0.4625,0.498,1.086,0.6303,0.4962,0.4203,0.594,0.9775,0.6297,0.3853
3365,1987,0.2801,0.2542,0.8829,0.0629,0.1781,0.2273,0.2497,0.4919,0.3141,0.3822
3365,1988,0.364,0.8028,0.9757,0.07096,S,0.1853,0.1518,0.3787,0.4226,0.274
3365,1989,0.2513,0.3749,0.7054,0.2044,0.0927,0.2196,0.3161,0.5629,0.2958,0.06175
3365,1990,0.3188,0.3114,0.7722,0.5862,0.1922,0.2327,0.3427,0.4952,0.6809,0.07842
3365,1991,0.2775,0.3842,0.8124,0.2919,0.07786,0.2095,0.2587,0.5507,0.3188,0.04028
3365,1992,0.2391,0.2411,0.5808,0.3853,0.1946,0.1773,0.2198,0.4913,0.2879,0.03721
3365,1993,0.2753,0.2163,0.6516,0.5298,0.1845,0.165,0.1457,0.3345,0.3824,0.2483
3365,1994,0.2517,0.2306,0.5656,0.5284,0.1267,0.1626,0.1751,0.3124,0.4866,0.2841
3365,1995,0.3259,0.4287,0.8113,0.3194,0.08423,0.1906,0.1703,0.4603,0.4844,0.1137
3365,1996,0.275,0.3645,0.65,0.4733,0.1629,0.2138,0.2155,0.4454,0.491,0.4029
3365,1997,0.241,0.2779,0.636,0.2374,0.1962,0.2109,0.1993,0.4203,0.3641,0.1901
3365,1998,0.2567,0.3974,0.7258,0.2473,0.1184,0.2606,0.4797,0.6769,0.09157,0.08502
3365,1999,0.2871,0.505,0.7218,0.3567,0.2112,0.272,0.3558,0.6446,0.2148,0.302
3365,2000,0.2637,0.3827,0.726,0.3155,0.1834,0.2251,0.1908,0.5821,0.2434,0.1803
3365,2001,0.5906,0.3601,0.851,1.597,0.3048,0.2689,0.3215,0.5177,0.4436,0.1945
